id,speaker_header,polarity,subjectivity
206,hamlet51_6_6,-0.125,0.25
207,hamlet51_6_7,0.2,0.3
208,hamlet51_6_8,0.0,0.0
209,hamlet31_7_1,0.0,0.0
210,hamlet31_7_2,0.0,0.0
211,hamlet31_7_3,0.5,0.6
212,hamlet15_7_1,0.0,0.0
213,hamlet32_7_1,0.0,0.0
214,hamlet32_7_2,0.7,0.6
215,hamlet32_7_3,-0.4,0.6
216,hamlet32_7_4,-0.5,1.0
217,hamlet32_7_5,0.333333333333,0.5
218,hamlet32_7_6,0.0,0.0
219,hamlet32_7_7,-0.6,0.7
220,hamlet32_7_8,0.2,0.283333333333
221,hamlet32_7_9,0.0,0.0
222,hamlet32_7_10,0.2,0.2
223,hamlet32_7_11,0.0,0.0
224,hamlet32_7_12,0.15,0.35
225,hamlet32_7_13,0.0,0.0
226,hamlet32_7_14,0.0,0.0
227,hamlet32_7_15,0.0,0.0
228,hamlet32_7_16,0.0,0.0
229,hamlet42_7_1,0.5,1.0
230,hamlet34_7_1,-0.155555555556,0.288888888889
231,hamlet34_7_2,0.0,0.0
232,hamlet34_7_3,0.0,0.0
233,hamlet44_7_1,0.2,0.4
234,hamlet44_7_2,-0.1875,0.5
235,hamlet44_7_3,-0.364583333333,0.5
236,hamlet44_7_4,0.7,0.6
237,hamlet44_7_5,-0.25,0.5
238,hamlet44_7_6,0.238095238095,0.60582010582
239,hamlet44_7_7,0.268181818182,0.65
240,hamlet44_7_8,0.0,0.0
241,hamlet44_7_9,-0.1,0.466666666667
242,hamlet44_7_10,0.0,0.0
243,hamlet44_7_11,0.0,0.0
244,hamlet44_7_12,0.628571428571,0.678571428571
245,hamlet44_7_14,0.0,0.0
246,hamlet44_7_15,0.0,0.5
247,hamlet44_7_16,-0.2125,0.5
248,hamlet14_7_1,0.0,0.0
249,hamlet14_7_2,0.0,0.0
250,hamlet14_7_3,0.0,0.0
251,hamlet14_7_4,0.0,0.0
252,hamlet14_7_5,0.0,0.0
253,hamlet12_7_1,0.5,1.0
254,hamlet43_7_1,0.0,0.0
255,hamlet52_7_1,0.0,0.0
256,hamlet52_7_2,-0.125,0.375
257,hamlet52_7_3,0.0,0.0
258,hamlet52_7_4,0.5,0.5
259,hamlet52_7_5,0.0,0.0
260,hamlet52_7_6,0.0,0.0
261,hamlet22_7_1,0.0,0.0
262,hamlet51_7_1,0.0,0.0
263,hamlet31_8_1,0.0,0.0
264,hamlet31_8_2,0.4,0.5
265,hamlet15_8_1,0.5,0.6
266,hamlet32_8_1,0.0,0.0
267,hamlet32_8_2,0.0,0.0
268,hamlet42_8_1,0.0,0.0
269,hamlet42_8_2,0.0,0.0
270,hamlet34_8_1,0.0,0.0
271,hamlet34_8_2,0.0,0.0
272,hamlet34_8_3,-0.225,0.4
273,hamlet12_8_1,0.7,0.6
274,hamlet12_8_2,0.0,0.0
275,hamlet12_8_3,0.0,0.0
276,hamlet43_8_1,0.7,0.6
277,hamlet14_8_1,0.0,0.0
278,hamlet14_8_2,0.0,0.0
279,hamlet14_8_3,0.0,0.0
280,hamlet52_8_1,0.5,0.6
281,hamlet52_8_2,-0.05,0.4
282,hamlet52_8_3,0.133333333333,0.933333333333
283,hamlet22_8_1,0.0,0.0
284,hamlet51_8_1,0.0,0.0
285,hamlet51_8_2,0.0,0.0
286,hamlet51_8_3,0.0,0.0
287,hamlet31_9_1,0.0,0.0
288,hamlet31_9_2,0.6,0.9
289,hamlet31_9_3,0.4375,0.6875
290,hamlet31_9_4,0.5,0.5
291,hamlet31_9_5,0.0,0.5
292,hamlet31_9_6,0.0,0.0
293,hamlet31_9_7,0.0,0.0
294,hamlet31_9_8,0.0,0.0
295,hamlet31_9_9,0.0,0.0
296,hamlet15_9_1,0.0,0.0
297,hamlet32_9_1,1.0,1.0
298,hamlet32_9_2,0.0,0.0
299,hamlet42_9_1,0.0,0.0
300,hamlet42_9_2,0.0,0.0
301,hamlet34_9_1,0.0,0.0
302,hamlet14_9_1,0.0,0.0
303,hamlet12_9_1,0.65,1.0
304,hamlet12_9_2,0.7,0.6
305,hamlet12_9_3,0.0,0.0
306,hamlet43_9_1,0.0,0.0
307,hamlet43_9_2,0.0,0.0
308,hamlet43_9_3,0.0,0.0
309,hamlet43_9_4,0.0,0.0
310,hamlet52_9_2,0.0,0.0
311,hamlet52_9_3,-0.166666666667,0.533333333333
312,hamlet52_9_4,-0.5,0.75
313,hamlet22_9_1,0.025,0.15
314,hamlet22_9_2,0.0,0.0
315,hamlet22_9_3,-0.3,0.475
316,hamlet22_9_4,0.211574074074,0.568981481481
317,hamlet22_9_5,0.1,0.2
318,hamlet51_9_1,0.0,0.0
319,hamlet31_10_1,0.6,1.0
320,hamlet31_10_2,0.0,0.0
321,hamlet22_10_1,0.0,0.0
322,hamlet51_10_1,0.0666666666667,0.45
323,hamlet51_10_2,0.0,0.0
324,hamlet15_10_1,0.0,0.0
325,hamlet15_10_2,0.0,0.0
326,hamlet15_10_3,0.0,0.0
327,hamlet15_10_4,0.0,0.0
328,hamlet15_10_5,0.0,0.0
329,hamlet15_10_6,0.0,0.0
330,hamlet15_10_7,-0.0380952380952,0.455555555556
331,hamlet15_10_8,-0.4,0.6
332,hamlet15_10_9,-0.25,0.25
333,hamlet15_10_10,0.0,0.0
334,hamlet15_10_11,0.236111111111,0.247222222222
335,hamlet15_10_12,0.1,0.644444444444
336,hamlet15_10_13,0.0,0.0
337,hamlet15_10_14,0.0,0.0
338,hamlet15_10_15,0.0,0.0
339,hamlet43_10_1,0.0,0.0
340,hamlet43_10_2,0.0,0.0
341,hamlet43_10_3,0.0,0.0
342,hamlet43_10_4,0.0,0.0
343,hamlet32_10_1,0.0,0.0
344,hamlet32_10_2,0.0,0.0
345,hamlet34_10_1,-1.0,0.9
346,hamlet34_10_2,5.55111512313e-17,0.633333333333
347,hamlet52_10_1,0.0,0.3
348,hamlet52_10_2,-0.25,0.5
349,hamlet52_10_3,0.025,0.8
350,hamlet52_10_4,-0.15,0.544444444444
351,hamlet14_10_1,0.0,0.0
352,hamlet14_10_2,0.0,0.0
353,hamlet14_10_3,0.0,0.0
354,hamlet14_10_4,0.0,0.0
355,hamlet14_10_5,0.0,0.0
356,hamlet14_10_6,0.0,0.0
357,hamlet14_10_7,0.0,0.0
358,hamlet12_10_1,0.0,0.0
359,hamlet12_10_2,0.6,1.0
360,hamlet12_10_3,0.0,0.0
361,hamlet12_10_4,0.0,0.4
362,hamlet31_11_1,0.214285714286,0.5
363,hamlet31_11_2,0.0,0.0
364,hamlet31_11_3,0.0,0.0
365,hamlet31_11_4,0.35,0.7
366,hamlet31_11_5,0.0,0.0
367,hamlet31_11_6,0.333333333333,0.5
368,hamlet31_11_7,0.0,0.0
369,hamlet51_11_1,0.0,0.0
370,hamlet22_11_1,0.0,0.0
371,hamlet15_11_1,0.0,0.0
372,hamlet32_11_1,0.0,0.0
373,hamlet34_11_1,0.0,0.0
374,hamlet34_11_2,0.5,0.5
375,hamlet34_11_3,0.1,0.3
376,hamlet34_11_4,0.0,0.0
377,hamlet34_11_5,-0.155555555556,0.288888888889
378,hamlet34_11_6,0.0,0.0
379,hamlet52_11_1,-0.2,0.4
380,hamlet52_11_2,0.0,0.0
381,hamlet12_11_1,0.0,0.0
382,hamlet12_11_2,0.0,0.0
383,hamlet31_12_1,0.0,0.5
384,hamlet31_12_2,0.0,0.0
385,hamlet31_12_3,-0.25,0.5
386,hamlet31_12_4,-0.625,1.0
387,hamlet31_12_5,-0.0568181818182,0.5
388,hamlet31_12_6,0.0,0.0
389,hamlet31_12_7,0.0,0.0
390,hamlet22_12_1,-0.1875,0.6
391,hamlet51_12_1,0.0,0.0
392,hamlet15_12_1,0.0,0.0
393,hamlet15_12_2,0.0,0.0
394,hamlet32_12_1,0.0,0.0
395,hamlet32_12_2,0.2,0.5
396,hamlet34_12_1,0.0,0.5
397,hamlet34_12_2,0.0,0.0
398,hamlet34_12_3,0.566666666667,0.733333333333
399,hamlet34_12_4,0.04,0.61
400,hamlet34_12_5,0.0,0.0
401,hamlet52_12_1,0.5,0.5
402,hamlet52_12_2,0.0,0.0
403,hamlet52_12_3,0.0125,0.1875
404,hamlet52_12_4,0.0,0.0
405,hamlet52_12_5,0.0,0.0
406,hamlet12_12_1,0.0,0.0
407,hamlet12_12_2,-0.6,1.0
408,hamlet12_12_3,0.0,0.0
409,hamlet12_12_4,0.0,0.0
410,hamlet22_13_1,0.9375,0.8
411,hamlet22_13_2,0.0,0.0
412,hamlet22_13_3,0.0,0.0
413,hamlet22_13_4,0.7,0.6
414,hamlet51_13_1,0.0,0.0
415,hamlet15_13_1,1.0,1.0
416,hamlet32_13_1,0.316666666667,0.7
417,hamlet34_13_1,0.0,0.0
