id,speaker_header,polarity,subjectivity
92,hamlet31_12_4,-0.625,1.0
93,hamlet31_12_5,-0.0568181818182,0.5
94,hamlet31_12_6,0.0,0.0
95,hamlet31_12_7,0.0,0.0
96,ophelia31_18_1,0.45625,0.75
97,ophelia31_18_2,0.0625,1.0
98,claudius31_5_1,0.625,0.6
99,claudius31_5_2,0.0,0.0
100,claudius31_5_3,-0.1875,0.5
101,claudius31_5_4,0.0,0.0
102,claudius31_5_5,0.0592592592593,0.462962962963
103,claudius31_5_6,0.0,0.0
104,claudius31_5_7,0.0,0.0
105,polonius31_40_1,0.5,0.6
106,polonius31_40_2,0.0,0.0
107,polonius31_40_3,0.0,0.0
108,polonius31_40_4,0.0,0.0
109,polonius31_40_5,-0.2,0.333333333333
110,polonius31_40_6,0.0,0.0
111,polonius31_40_7,0.0,0.0
112,polonius31_40_8,1.0,0.3
113,claudius31_6_1,0.8,0.75
114,hamlet32_1_1,0.5,0.5
115,hamlet32_1_2,0.2,0.25
116,hamlet32_1_3,0.06,0.52
117,hamlet32_1_4,0.0,0.0
118,players32_1_1,0.0,0.0
119,hamlet32_2_1,-0.216666666667,0.216666666667
120,hamlet32_2_2,0.266666666667,0.4
121,hamlet32_2_3,0.303571428571,0.452380952381
122,hamlet32_2_4,0.466666666667,0.766666666667
123,hamlet32_2_5,0.3,0.1
124,hamlet32_2_6,0.2,0.4
125,hamlet32_2_7,0.08,0.27
126,players32_2_1,0.0,0.0
127,hamlet32_3_1,0.0,0.0
128,hamlet32_3_2,0.138888888889,0.297777777778
129,hamlet32_3_3,0.2,0.5
130,hamlet32_3_4,0.0,0.0
131,hamlet32_3_5,0.0,0.0
132,polonius32_1_1,0.0,0.0
133,hamlet32_4_1,0.0,0.0
134,hamlet32_4_2,0.0,0.0
135,rosencrantz32_1_1,0.0,0.0
136,hamlet32_5_1,0.0,0.0
137,horatio32_1_1,0.35,0.65
138,hamlet32_6_1,0.0,0.0
139,horatio32_2_1,0.0,0.0
140,hamlet32_7_1,0.0,0.0
141,hamlet32_7_2,0.7,0.6
142,hamlet32_7_3,-0.4,0.6
143,hamlet32_7_4,-0.5,1.0
144,hamlet32_7_5,0.333333333333,0.5
145,hamlet32_7_6,0.0,0.0
146,hamlet32_7_7,-0.6,0.7
147,hamlet32_7_8,0.2,0.283333333333
148,hamlet32_7_9,0.0,0.0
149,hamlet32_7_10,0.2,0.2
150,hamlet32_7_11,0.0,0.0
151,hamlet32_7_12,0.15,0.35
152,hamlet32_7_13,0.0,0.0
153,hamlet32_7_14,0.0,0.0
154,hamlet32_7_15,0.0,0.0
155,hamlet32_7_16,0.0,0.0
156,horatio32_3_1,0.0,0.0
157,hamlet32_8_1,0.0,0.0
158,hamlet32_8_2,0.0,0.0
159,claudius32_1_1,0.0,0.0
160,hamlet32_9_1,1.0,1.0
161,hamlet32_9_2,0.0,0.0
162,claudius32_2_1,0.0,0.0
163,claudius32_2_2,0.0,0.0
164,hamlet32_10_1,0.0,0.0
165,hamlet32_10_2,0.0,0.0
166,polonius32_2_1,0.7,0.6
167,hamlet32_11_1,0.0,0.0
168,polonius32_3_1,0.0,0.0
169,polonius32_3_3,0.0,0.0
170,hamlet32_12_1,0.0,0.0
171,hamlet32_12_2,0.2,0.5
172,rosencrantz32_2_1,0.0,0.0
173,rosencrantz32_2_2,0.0,0.0
174,gertrude32_1_1,0.0,0.0
175,hamlet32_13_1,0.316666666667,0.7
176,polonius32_4_1,0.0,0.0
177,polonius32_4_2,0.0,0.0
178,hamlet32_14_1,0.0,0.0
179,ophelia32_1_1,0.0,0.0
180,hamlet32_15_1,-0.3125,0.6875
181,ophelia32_2_1,0.0,0.0
182,hamlet32_16_1,0.0,0.0
183,ophelia32_3_1,0.0,0.0
184,hamlet32_17_1,0.7,0.9
185,ophelia32_4_1,0.0,0.0
186,hamlet32_18_1,0.0,0.0
187,ophelia32_5_1,0.0,0.0
188,hamlet32_19_1,0.0,0.0
189,ophelia32_6_1,0.0,0.0
190,hamlet32_20_1,0.0,1.0
191,hamlet32_20_2,0.0,0.0
192,hamlet32_20_3,0.4,1.0
193,ophelia32_7_1,0.0,0.0
194,hamlet32_21_1,-0.05,0.4
195,hamlet32_21_2,-0.166666666667,0.433333333333
196,hamlet32_21_3,0.0,0.0
197,hamlet32_21_4,0.0,0.0
198,hamlet32_21_5,0.8,0.75
199,hamlet32_21_6,0.0,0.0
200,ophelia32_8_1,0.0,0.0
201,hamlet32_22_1,0.0,0.0
202,hamlet32_22_2,0.0,0.0
203,ophelia32_9_1,0.0,0.0
204,hamlet32_23_1,0.0,0.0
205,hamlet32_23_2,0.0,0.0
206,ophelia32_10_1,0.0,0.0
207,hamlet32_24_1,0.0,0.0
208,ophelia32_11_1,0.0,0.0
209,players32_3_1,0.0,0.0
210,hamlet32_25_1,0.0,0.0
211,ophelia32_12_1,0.0,0.333333333333
212,hamlet32_26_1,0.5,0.6
213,players32_4_1,0.45,0.55
214,players32_5_1,0.0142857142857,0.592857142857
215,players32_5_2,0.0,0.0
216,players32_5_3,0.5,0.6
217,players32_5_4,0.0,0.0
218,players32_5_5,0.5,0.6
219,players32_5_6,0.6,0.65
220,players32_5_7,0.478125,0.65
221,players32_6_1,0.25,0.45
222,players32_6_2,0.284090909091,0.775
223,players32_7_1,0.11,0.186666666667
224,hamlet32_27_1,0.0,0.0
225,players32_8_1,-0.1,0.533333333333
226,players32_8_2,0.0,0.0
227,players32_9_1,0.0,0.0
228,players32_9_2,0.0,0.0
229,players32_9_3,0.0,0.0
230,players32_9_4,-0.6,0.8
231,players32_9_5,0.0,0.0
232,players32_9_6,0.25,0.75
233,players32_9_7,0.133333333333,0.433333333333
234,players32_9_8,0.0,0.2
235,players32_9_9,0.0,0.0
236,players32_9_10,0.0,0.0
237,players32_9_11,0.333333333333,0.4
238,players32_9_12,0.161111111111,0.559722222222
239,players32_9_13,0.5,0.6
240,players32_9_14,0.0,0.225
241,players32_9_15,0.0,0.0
242,players32_9_16,0.0166666666667,0.244444444444
243,players32_10_1,0.0,0.0
244,hamlet32_28_1,0.0,0.0
245,players32_11_1,0.0,0.4
246,players32_11_2,0.35,0.65
247,players32_11_3,-0.395833333333,0.75
248,players32_12_1,0.0,0.0
249,hamlet32_29_1,0.0,0.0
250,gertrude32_2_1,0.2,0.2
251,hamlet32_30_1,0.0,0.0
252,claudius32_3_1,0.0,0.0
253,claudius32_3_2,0.0,0.0
254,hamlet32_31_1,0.0,0.0
255,hamlet32_31_2,0.0,0.0
256,hamlet32_31_3,0.0,0.0
257,claudius32_4_1,0.0,0.0
258,hamlet32_32_1,0.0,0.0
259,hamlet32_32_2,0.0,0.0
260,hamlet32_32_3,0.0,0.0
261,hamlet32_32_4,0.0,0.0
262,hamlet32_32_5,0.0,0.0
263,hamlet32_32_6,0.0,0.0
264,hamlet32_32_7,0.0,0.0
265,hamlet32_32_8,0.0,0.0
266,hamlet32_32_9,0.0,0.0
267,ophelia32_13_1,0.7,0.6
268,hamlet32_33_1,0.5,0.6
269,ophelia32_14_1,0.0,0.0
270,hamlet32_34_1,0.0,0.0
271,ophelia32_15_1,0.05,0.55
272,hamlet32_35_1,0.0,0.0
273,hamlet32_35_2,0.0,0.0
274,hamlet32_35_3,0.0,0.0
275,hamlet32_35_4,0.0,0.0
276,players32_13_1,0.277777777778,0.611111111111
277,players32_13_2,0.0,0.0
278,players32_13_3,-0.2,0.8
279,hamlet32_36_1,0.0,0.0
280,hamlet32_36_2,0.1,0.15
281,hamlet32_36_3,0.5,0.6
282,ophelia32_16_1,0.0,0.0
283,hamlet32_37_1,-0.5,0.6
284,gertrude32_3_1,0.0,0.0
285,polonius32_5_1,0.0,0.0
286,claudius32_5_1,0.5,0.7
287,other32_1_1,0.0,0.0
288,hamlet32_38_1,0.0,0.0
289,hamlet32_38_2,0.0,0.0
290,hamlet32_38_3,0.0,0.0
291,horatio32_4_1,-0.166666666667,0.166666666667
292,hamlet32_39_1,0.2,0.4
293,hamlet32_39_2,0.26,0.39
294,horatio32_5_1,0.0,0.0
295,hamlet32_40_1,0.875,0.6
296,hamlet32_40_2,0.0,0.0
297,horatio32_6_1,0.2,0.3
298,hamlet32_41_1,0.0,0.0
299,horatio32_7_1,0.2,0.3
300,hamlet32_42_1,0.0,0.0
301,hamlet32_42_2,0.0,0.0
302,hamlet32_42_3,0.0,0.0
303,hamlet32_42_4,0.0,0.0
304,hamlet32_42_5,0.0,0.0
305,guildenstern32_1_1,0.7,0.6
306,hamlet32_43_1,0.2,0.4
307,guildenstern32_2_1,0.0,0.0
308,hamlet32_44_1,0.0,0.0
309,guildenstern32_3_1,0.0,0.0
310,hamlet32_45_1,0.0,0.0
311,guildenstern32_4_1,0.0,0.0
312,guildenstern32_4_2,0.0,0.0
313,hamlet32_46_1,0.5,0.5
314,hamlet32_46_2,0.3,0.75
315,guildenstern32_5_1,0.4,0.5
316,hamlet32_47_1,-0.216666666667,0.216666666667
317,guildenstern32_6_1,0.65,0.625
318,hamlet32_48_1,0.8,0.9
319,guildenstern32_7_1,0.492857142857,0.567857142857
320,guildenstern32_7_2,0.0,0.0
321,hamlet32_49_1,0.0,0.0
322,guildenstern32_8_1,0.0,0.0
323,hamlet32_50_1,0.0,0.0
324,hamlet32_50_2,-0.6,0.75
325,hamlet32_50_3,-0.25,0.5
326,rosencrantz32_3_1,0.0,0.0
327,hamlet32_51_1,1.0,1.0
328,hamlet32_51_2,0.0,0.0
329,rosencrantz32_4_1,0.0,0.0
330,hamlet32_52_1,0.0,0.0
331,hamlet32_52_2,0.0,0.0
332,rosencrantz32_5_1,0.5,0.6
333,hamlet32_53_1,0.0,0.0
334,rosencrantz32_6_1,0.7,0.6
335,rosencrantz32_6_2,0.55,0.944444444444
336,hamlet32_54_1,0.0,0.0
337,rosencrantz32_7_1,0.0,0.0
338,hamlet32_55_1,0.0,0.0
339,hamlet32_55_2,0.0,0.0
340,hamlet32_55_3,0.0,0.0
341,guildenstern32_9_1,0.416666666667,0.633333333333
342,hamlet32_56_1,0.0,0.0
343,hamlet32_56_2,0.0,0.0
344,guildenstern32_10_1,0.0,0.0
345,hamlet32_57_1,0.0,0.0
346,guildenstern32_11_1,0.0,0.0
347,hamlet32_58_1,0.0,0.0
348,guildenstern32_12_1,0.0,0.0
349,hamlet32_59_1,0.466666666667,0.666666666667
350,hamlet32_59_2,0.0,0.0
351,guildenstern32_13_1,0.0,0.0
352,guildenstern32_13_2,0.0,0.0
353,hamlet32_60_1,0.0,0.0
354,hamlet32_60_2,0.0,0.0
355,hamlet32_60_3,0.0,0.0
356,hamlet32_60_4,0.0,0.0
357,hamlet32_60_5,0.45,0.45
358,hamlet32_60_6,0.3375,0.566666666667
359,hamlet32_60_7,0.0,0.0
360,hamlet32_60_8,0.0,0.0
361,hamlet32_60_9,0.0,0.0
362,polonius32_6_1,0.0,0.0
363,hamlet32_61_1,0.0,0.0
364,polonius32_7_1,0.0,0.0
365,hamlet32_62_1,0.0,0.0
366,polonius32_8_1,0.0,0.0
367,hamlet32_63_1,0.0,0.0
368,polonius32_9_1,0.2,0.3
369,hamlet32_64_1,0.0,0.0
370,hamlet32_64_2,0.0,0.0
371,hamlet32_64_3,0.0,0.0
372,polonius32_10_1,0.0,0.0
373,hamlet32_65_1,0.433333333333,0.833333333333
374,hamlet32_65_2,0.0,0.0
375,hamlet32_65_3,0.0875,0.5375
376,hamlet32_65_4,0.125,0.35
377,hamlet32_65_5,0.0,0.0
378,hamlet32_65_6,0.0,0.0
379,hamlet32_65_7,-0.6,0.7
380,hamlet32_65_8,0.0,0.0
381,hamlet32_65_9,0.0,0.0
382,claudius33_1_1,0.0,0.0
383,claudius33_1_2,0.5,0.5
384,claudius33_1_3,0.0,0.0
385,claudius33_1_4,0.1,0.4
386,guildenstern33_1_1,0.284090909091,0.4375
387,rosencrantz33_1_1,-0.0714285714286,0.214285714286
388,rosencrantz33_1_2,0.35,0.35
389,rosencrantz33_1_3,0.0,0.0
390,rosencrantz33_1_4,0.12,0.4
391,rosencrantz33_1_5,-0.25,0.4
392,rosencrantz33_1_6,0.05,0.5
393,claudius33_2_1,0.0,0.0
394,claudius33_2_2,0.0,0.0
395,rosencrantz33_2_1,0.0,0.0
396,polonius33_1_1,0.0,0.0
397,polonius33_1_2,0.366666666667,0.566666666667
398,polonius33_1_3,0.0,0.0
399,claudius33_3_1,0.2,0.2
400,claudius33_3_2,-0.8,0.9
401,claudius33_3_3,0.0,0.0
402,claudius33_3_4,0.154166666667,0.741666666667
403,claudius33_3_5,0.125,0.166666666667
404,claudius33_3_6,0.116666666667,0.383333333333
405,claudius33_3_7,0.0,0.0
406,claudius33_3_8,-0.155555555556,0.288888888889
407,claudius33_3_9,0.0,0.0
408,claudius33_3_10,-0.25,0.25
409,claudius33_3_11,0.0,0.0
410,claudius33_3_12,0.0,0.0
411,claudius33_3_13,0.0,0.0
412,claudius33_3_14,0.6,1.0
413,claudius33_3_15,0.0,0.0
414,claudius33_3_16,0.0,0.0
415,claudius33_3_17,0.0,0.0
416,claudius33_3_18,0.0,0.1
417,claudius33_3_19,0.0,0.0
418,claudius33_3_20,0.225,0.375
419,claudius33_3_21,0.0,0.0
420,claudius33_3_22,0.0,0.0
421,claudius33_3_23,0.0,0.0
422,claudius33_3_24,0.0,0.0
423,claudius33_3_25,0.0,0.0
424,claudius33_3_26,0.0,0.0
425,claudius33_3_27,0.286111111111,0.577777777778
426,claudius33_3_28,0.0,0.0
427,claudius33_3_29,0.0,0.0
428,claudius33_3_30,0.1,0.35
429,hamlet33_1_1,0.0,0.0
430,hamlet33_1_2,0.0,0.0
431,hamlet33_1_3,0.0,0.0
432,hamlet33_1_4,0.0,0.0
433,hamlet33_1_5,0.0,0.0
434,hamlet33_1_6,0.0,0.1875
435,hamlet33_1_7,0.0,0.0
436,hamlet33_1_8,0.35,0.55
437,hamlet33_1_9,0.0625,0.3125
438,hamlet33_1_10,0.0,0.0
439,hamlet33_1_11,0.15,0.383333333333
440,hamlet33_1_12,0.0,0.0
441,hamlet33_1_13,0.0,0.75
442,hamlet33_1_14,0.0,0.0
443,hamlet33_1_15,0.0,0.0
444,hamlet33_1_16,0.0,0.0
445,hamlet33_1_17,0.0,0.0
446,hamlet33_1_18,0.0,0.0
447,hamlet33_1_19,0.0,0.0
448,hamlet33_1_20,-0.714285714286,0.857142857143
449,claudius33_4_1,0.8,0.9
450,polonius34_1_1,0.2,0.4
451,polonius34_1_2,0.0625,0.3125
452,polonius34_1_3,0.0,0.0
453,polonius34_1_4,-0.2,0.4
454,hamlet34_1_1,0.0,0.0
455,gertrude34_1_1,0.0,0.0
456,gertrude34_1_2,0.0,0.0
457,hamlet34_2_1,0.0,0.0
458,gertrude34_2_1,0.2,0.2
459,hamlet34_3_1,0.2,0.2
460,gertrude34_3_1,0.0,0.0
461,hamlet34_4_1,0.0,0.0
462,gertrude34_4_1,0.0,0.0
463,hamlet34_5_1,0.0,0.0
464,gertrude34_5_1,0.0,0.0
465,hamlet34_6_1,0.0,0.0
466,hamlet34_6_2,0.0,0.0
467,gertrude34_6_1,0.0,0.0
468,hamlet34_7_1,-0.155555555556,0.288888888889
469,hamlet34_7_2,0.0,0.0
470,hamlet34_7_3,0.0,0.0
471,gertrude34_7_1,0.0,0.0
472,gertrude34_7_2,0.0,0.0
473,gertrude34_7_3,0.0,0.0
474,polonius34_2_1,0.0,0.0
475,polonius34_2_2,0.0,0.0
476,hamlet34_8_1,0.0,0.0
477,hamlet34_8_2,0.0,0.0
478,hamlet34_8_3,-0.225,0.4
479,polonius34_3_1,0.0,0.0
480,gertrude34_8_1,0.0,0.0
481,hamlet34_9_1,0.0,0.0
482,gertrude34_9_1,-1.0,0.9
483,hamlet34_10_1,-1.0,0.9
484,hamlet34_10_2,5.55111512313e-17,0.633333333333
485,gertrude34_10_1,0.0,0.0
486,hamlet34_11_1,0.0,0.0
487,hamlet34_11_2,0.5,0.5
488,hamlet34_11_3,0.1,0.3
489,hamlet34_11_4,0.0,0.0
490,hamlet34_11_5,-0.155555555556,0.288888888889
491,hamlet34_11_6,0.0,0.0
492,gertrude34_11_1,-0.3,0.6
493,hamlet34_12_1,0.0,0.5
494,hamlet34_12_2,0.0,0.0
495,hamlet34_12_3,0.566666666667,0.733333333333
496,hamlet34_12_4,0.04,0.61
497,hamlet34_12_5,0.0,0.0
498,gertrude34_12_1,0.1,0.8
499,hamlet34_13_1,0.0,0.0
500,hamlet34_13_2,0.0,0.0
501,hamlet34_13_3,0.0,0.0
502,hamlet34_13_4,0.0,0.0
503,hamlet34_13_5,0.0,0.0
504,hamlet34_13_6,0.0,0.0
505,hamlet34_13_7,0.0,0.0
506,hamlet34_13_8,0.0,0.0
507,hamlet34_13_9,0.0,0.0
508,hamlet34_13_10,0.7,0.9
509,hamlet34_13_11,0.0,0.0
510,hamlet34_13_12,0.0,0.0
511,hamlet34_13_13,0.5,0.6
512,hamlet34_13_14,-0.208333333333,0.308333333333
513,hamlet34_13_15,0.5,0.888888888889
514,hamlet34_13_16,0.0,0.0
515,hamlet34_13_17,0.0,0.5
516,hamlet34_13_18,0.0,0.0
517,hamlet34_13_19,-0.182142857143,0.753571428571
518,hamlet34_13_20,0.0,0.0
519,hamlet34_13_21,0.0,0.0
520,hamlet34_13_22,0.233333333333,0.8
521,gertrude34_13_1,0.2,0.3
522,gertrude34_13_2,-0.0833333333333,0.466666666667
523,hamlet34_14_1,-0.9,0.95
524,gertrude34_14_1,-0.25,0.5
525,gertrude34_14_2,0.0,0.0
526,gertrude34_14_3,0.05,0.575
527,hamlet34_15_1,0.0,0.0
528,hamlet34_15_2,0.0,0.0
529,hamlet34_15_3,0.0,0.0
530,hamlet34_15_4,0.625,1.0
531,gertrude34_15_1,-0.25,0.5
532,hamlet34_16_1,0.0,0.0
533,hamlet34_16_2,0.0,0.0
534,hamlet34_16_3,0.0,0.0
535,gertrude34_16_1,-0.590625,1.0
536,hamlet34_17_1,0.2,0.5
537,hamlet34_17_2,0.0,0.0
538,ghost34_1_1,0.0,0.0
539,ghost34_1_2,0.0,0.0
540,ghost34_1_3,0.0,0.0
541,hamlet34_18_1,0.0,0.0
542,gertrude34_17_1,-0.4,1.0
543,gertrude34_17_2,0.1,0.4
544,gertrude34_17_3,0.0,0.0
545,gertrude34_17_4,0.31875,0.725
546,gertrude34_17_5,0.0,0.0
547,hamlet34_19_1,0.0,0.0
548,hamlet34_19_2,-0.005,0.29
549,hamlet34_19_3,0.0,0.0
550,hamlet34_19_4,0.225,0.375
551,hamlet34_19_5,0.0,0.0
552,gertrude34_18_1,0.0,0.0
553,hamlet34_20_1,0.0,0.0
554,gertrude34_19_1,0.0,0.0
555,gertrude34_19_2,0.0,0.0
556,hamlet34_21_1,0.0,0.0
557,gertrude34_20_1,0.0,0.0
558,hamlet34_22_1,0.0,0.0
559,hamlet34_22_2,0.0,0.0
560,gertrude34_21_1,0.1,0.605
561,hamlet34_23_1,0.0,0.0
562,hamlet34_23_2,0.0,0.0
563,hamlet34_23_3,-0.15,0.75
564,hamlet34_23_4,0.0,0.0
565,hamlet34_23_5,-0.25,0.25
566,hamlet34_23_6,0.0,0.0
567,hamlet34_23_7,0.0,0.0
568,hamlet34_23_8,0.0,0.0
569,hamlet34_23_9,0.7,0.6
570,gertrude34_22_1,0.0,0.0
571,hamlet34_24_1,-0.0517676767677,0.347222222222
572,hamlet34_24_2,0.7,0.6
573,hamlet34_24_3,0.0,0.0
574,hamlet34_24_4,0.1,0.966666666667
575,hamlet34_24_5,0.0,0.0
576,hamlet34_24_6,0.306666666667,0.446666666667
577,hamlet34_24_7,0.0,0.0
578,hamlet34_24_8,0.5,0.5
579,hamlet34_24_9,0.0,0.125
580,hamlet34_24_10,0.5,1.0
581,hamlet34_24_11,0.0,0.0
582,hamlet34_24_12,0.0,0.0
583,hamlet34_24_13,-0.5,0.793333333333
584,hamlet34_24_14,0.6,0.55
585,gertrude34_23_1,0.0,0.0
586,hamlet34_25_1,0.0,0.0
587,hamlet34_25_2,0.0,0.0
588,hamlet34_25_3,0.0,0.0
589,hamlet34_25_4,-0.3125,0.65
590,hamlet34_25_5,0.7,0.6
591,hamlet34_25_6,0.375,0.625
592,hamlet34_25_7,0.0,0.0
593,hamlet34_25_8,0.448888888889,0.737777777778
594,gertrude34_24_1,0.0,0.0
595,hamlet34_26_1,0.0,0.0
596,hamlet34_26_2,0.0,0.0
597,gertrude34_25_1,0.0,0.0
598,hamlet34_27_1,0.0,0.0
599,hamlet34_27_2,0.0,0.0
600,hamlet34_27_3,0.0,0.0
601,hamlet34_27_4,0.32,0.71
602,hamlet34_27_5,0.0,0.0
603,hamlet34_27_6,0.0,0.0
604,hamlet34_27_7,0.275,0.55
605,hamlet34_27_8,0.7,0.6
