id,speaker_header,polarity,subjectivity
167,gertrude45_7_1,-0.5,1.0
168,ophelia45_5_1,0.35,0.65
169,ophelia45_5_2,0.0,0.0
170,claudius45_1_1,0.25,1.0
171,ophelia45_6_1,0.0,0.0
172,ophelia45_6_2,0.0,0.0
173,ophelia45_6_3,0.0,0.0
174,ophelia45_6_4,0.0,0.0
175,claudius45_2_1,0.0,0.0
176,ophelia45_7_1,0.0,0.0
177,ophelia45_7_2,0.0,0.0
178,ophelia45_7_3,0.55,0.725
179,claudius45_3_1,0.3125,1.0
180,ophelia45_8_1,0.0,0.0
181,ophelia45_8_2,0.0,0.0
182,ophelia45_8_3,0.0,0.0
183,claudius45_4_1,-0.05,0.4
184,ophelia45_9_1,0.0,0.0
185,ophelia45_9_2,-0.6,1.0
186,ophelia45_9_3,0.0,0.0
187,ophelia45_9_4,0.0,0.0
188,ophelia45_9_5,0.7,0.6
189,ophelia45_9_6,0.7,0.6
190,ophelia45_9_7,0.7,0.6
191,claudius45_5_1,0.0,0.0
192,claudius45_5_2,0.7,0.6
193,claudius45_5_3,-0.4,0.3
194,claudius45_5_4,0.0,0.0
195,claudius45_5_5,0.0446428571429,0.214285714286
196,claudius45_5_6,0.25,0.333333333333
197,claudius45_5_7,0.14,0.715
198,claudius45_5_8,-0.08,0.58
199,claudius45_5_9,0.2,0.1
200,claudius45_5_10,0.0,0.0
201,claudius45_5_11,0.5,0.5
202,gertrude45_8_1,0.0,0.0
203,claudius45_6_1,0.0,0.0
204,claudius45_6_2,0.0,0.0
205,claudius45_6_3,0.0,0.0
206,other45_3_1,0.3,0.45
207,other45_3_2,0.0,0.0
208,other45_3_3,0.0,0.0
209,other45_3_4,0.0,0.0
210,other45_3_5,0.0,0.0
211,other45_3_6,0.0,0.0
212,gertrude45_9_1,-0.166666666667,0.733333333333
213,claudius45_7_1,0.0,0.0
214,laertes45_1_1,0.0,0.0
215,laertes45_1_2,0.0,0.0
216,other45_4_1,0.0,0.0
217,laertes45_2_1,0.0,0.0
218,other45_5_1,0.0,0.0
219,laertes45_3_1,0.0,0.0
220,laertes45_3_2,0.0,0.0
221,gertrude45_10_1,0.7,0.6
222,laertes45_4_1,0.3,0.75
223,laertes45_4_2,0.0,0.0
224,laertes45_4_3,0.35,0.65
225,claudius45_8_1,0.0,0.0
226,claudius45_8_2,0.0,0.0
227,claudius45_8_3,-0.09375,0.5
228,claudius45_8_4,0.0,0.0
229,claudius45_8_5,0.0,0.0
230,laertes45_5_1,0.0,0.0
231,claudius45_9_1,-0.2,0.4
232,gertrude45_11_1,0.0,0.0
233,claudius45_10_1,0.0,0.0
234,laertes45_6_1,-0.2,0.4
235,laertes45_6_2,0.0,0.0
236,laertes45_6_3,0.0,0.0
237,laertes45_6_4,0.0,1.0
238,claudius45_11_1,0.0,0.0
239,laertes45_7_1,-0.04375,0.75
240,claudius45_12_1,0.7,0.6
241,laertes45_8_1,0.0,0.0
242,claudius45_13_1,0.0,0.0
243,laertes45_9_1,0.3,0.5
244,laertes45_9_2,0.6,0.9
245,claudius45_14_1,0.525,0.625
246,claudius45_14_2,-0.15,0.35
247,other45_6_1,0.0,0.0
248,laertes45_10_1,0.0,0.0
249,laertes45_10_2,0.0,0.0
250,laertes45_10_3,-0.0833333333333,0.6
251,laertes45_10_4,0.0,0.0
252,laertes45_10_5,0.0,0.0
253,laertes45_10_6,0.545833333333,0.833333333333
254,laertes45_10_7,0.0,0.0
255,laertes45_10_8,0.0666666666667,0.533333333333
256,laertes45_10_9,0.458333333333,0.55
257,laertes45_10_10,0.458333333333,0.75
258,ophelia45_10_1,0.5,0.5
259,ophelia45_10_2,0.0,0.0
260,laertes45_11_1,0.0,0.0
261,ophelia45_11_1,0.0,0.0
262,ophelia45_11_2,0.0,0.0
263,ophelia45_11_3,-0.4,0.6
264,laertes45_12_1,0.5,0.5
265,ophelia45_12_1,0.0,0.0
266,ophelia45_12_2,0.5,0.6
267,laertes45_13_1,0.0,0.0
268,ophelia45_13_1,0.0,0.0
269,ophelia45_13_2,0.05,1.0
270,ophelia45_13_3,0.5375,0.5875
271,laertes45_14_1,0.0,0.0
272,ophelia45_14_1,0.0,0.0
273,ophelia45_14_2,0.0,0.0
274,ophelia45_14_3,-0.2,0.4
275,ophelia45_14_4,0.0,0.0
276,ophelia45_14_5,0.0,0.0
277,laertes45_15_1,0.0,0.0
278,claudius45_15_1,-0.257142857143,0.367857142857
279,claudius45_15_2,0.0,0.0
280,claudius45_15_3,0.1,0.4
281,claudius45_15_4,-0.125,0.375
282,laertes45_16_1,0.0,0.0
283,laertes45_16_2,-0.3,0.9
284,claudius45_16_1,0.0,0.0
285,claudius45_16_2,0.8,0.75
286,claudius45_16_3,0.0,0.0
287,horatio46_1_1,0.0,0.0
288,other46_1_1,0.0,0.0
289,horatio46_2_1,0.0,0.0
290,horatio46_2_2,0.0,0.0
291,other46_2_1,0.0,0.0
292,horatio46_3_1,0.0,0.0
293,other46_3_1,0.0,0.0
294,other46_3_2,0.0,0.0
295,other46_3_3,0.0,0.0
296,horatio46_4_1,0.0,0.0
297,horatio46_4_2,0.1,0.2
298,horatio46_4_3,0.05,0.525
299,horatio46_4_4,0.0,0.0
300,horatio46_4_5,0.0,0.0
301,horatio46_4_6,0.7,0.6
302,horatio46_4_7,0.0,0.0
303,horatio46_4_8,0.5,0.55
304,horatio46_4_9,-0.375,0.5
305,horatio46_4_10,0.2,0.2
306,horatio46_4_11,0.7,0.6
307,horatio46_4_12,0.2,0.2
308,horatio46_4_13,0.0,0.0
309,horatio46_4_14,0.0,0.0
310,horatio46_4_15,0.0,0.0
311,horatio46_4_16,0.1,0.4
312,claudius47_1_1,0.6,0.9
313,laertes47_1_1,0.166666666667,0.333333333333
314,claudius47_2_1,0.357142857143,0.571428571429
315,claudius47_2_2,0.316666666667,0.466666666667
316,claudius47_2_3,0.0,0.0
317,claudius47_2_4,0.0,0.0
318,claudius47_2_5,0.245,0.458333333333
319,claudius47_2_6,0.0,0.0
320,claudius47_2_7,-0.0333333333333,0.483333333333
321,laertes47_2_1,0.6,0.9
322,laertes47_2_2,-0.1,0.366666666667
323,claudius47_3_1,-0.025,0.125
324,claudius47_3_2,0.4,0.566666666667
325,claudius47_3_3,0.0,0.0
326,claudius47_3_4,0.0,0.0
327,horatio47_1_1,0.0,0.0
328,horatio47_1_2,0.0,0.0
329,claudius47_4_1,0.0,0.0
330,claudius47_4_2,0.0,0.0
331,other47_1_1,0.0,0.0
332,other47_1_2,0.0,0.0
333,claudius47_5_1,0.0,0.0
334,claudius47_5_2,0.0,0.0
335,claudius47_5_3,0.186666666667,0.613333333333
336,claudius47_5_4,0.175,0.370833333333
337,claudius47_5_5,0.0,0.0
338,claudius47_5_6,-0.3125,0.6875
339,claudius47_5_7,0.0,0.0
340,claudius47_5_8,0.0,0.5
341,laertes47_3_1,0.0,0.0
342,claudius47_6_1,0.0,0.4
343,claudius47_6_2,0.0,0.0
344,claudius47_6_3,0.0,0.0
345,laertes47_4_1,0.0,0.0
346,laertes47_4_2,0.0,0.0
347,laertes47_4_3,0.168181818182,0.4
348,claudius47_7_1,0.0,0.0
349,claudius47_7_2,0.0,0.0
350,claudius47_7_3,0.0,0.0
351,laertes47_5_1,0.0,0.0
352,laertes47_5_2,0.0,0.0
353,claudius47_8_1,0.6,1.0
354,claudius47_8_2,0.5,0.5
355,claudius47_8_3,0.0,0.0
356,laertes47_6_1,0.0,0.0
357,laertes47_6_2,0.0,0.0
358,claudius47_9_1,0.285714285714,0.535714285714
359,claudius47_9_2,0.1,0.35
360,claudius47_9_3,0.0,0.0
361,laertes47_7_1,0.0,0.0
362,claudius47_10_1,0.2,0.3
363,claudius47_10_2,-0.00555555555556,0.555555555556
364,claudius47_10_3,0.0,0.0
365,claudius47_10_4,0.225,0.7
366,laertes47_8_1,0.0,0.0
367,claudius47_11_1,0.0,0.0
368,laertes47_9_1,0.0,0.0
369,claudius47_12_1,0.0,0.1625
370,laertes47_10_1,0.0,0.0
371,claudius47_13_1,0.0,0.0
372,claudius47_13_2,0.166666666667,0.666666666667
373,claudius47_13_3,0.0,0.5
374,claudius47_13_4,0.0,0.0
375,laertes47_11_1,0.0,0.0
376,claudius47_14_1,0.0,0.0
377,claudius47_14_2,0.0,0.0
378,laertes47_12_1,0.0,0.0
379,claudius47_15_1,-0.25,0.6
380,claudius47_15_2,0.5,0.6
381,claudius47_15_3,0.4,0.6
382,claudius47_15_4,0.0,0.0
383,claudius47_15_5,0.4,0.6
384,claudius47_15_6,0.0,0.0
385,claudius47_15_7,0.0,0.0
386,claudius47_15_8,0.166666666667,0.25
387,laertes47_13_1,0.0,0.0
388,claudius47_16_1,0.0,0.0
389,claudius47_16_2,0.0,0.0
390,claudius47_16_3,0.7,0.6
391,claudius47_16_4,0.0,0.0
392,claudius47_16_5,0.438888888889,0.6
393,claudius47_16_6,-0.1875,0.5
394,laertes47_14_1,0.0,0.0
395,laertes47_14_2,0.0666666666667,0.533333333333
396,claudius47_17_1,0.0,0.5
397,claudius47_17_2,-0.266666666667,0.455555555556
398,claudius47_17_3,0.166666666667,0.166666666667
399,claudius47_17_4,0.125,0.35
400,claudius47_17_5,-0.0291666666667,0.7375
401,claudius47_17_6,0.0,0.0
402,claudius47_17_7,0.4375,0.65
403,gertrude47_1_1,0.05,0.35
404,laertes47_15_1,-0.125,0.1
405,laertes47_15_2,0.0,0.0
406,gertrude47_2_1,0.0,0.0
407,gertrude47_2_2,-0.1125,0.675
408,gertrude47_2_3,0.0,0.0
409,gertrude47_2_4,-0.155555555556,0.288888888889
410,gertrude47_2_5,-0.1,0.4
411,gertrude47_2_6,0.0,0.0
412,gertrude47_2_7,0.1,0.2
413,gertrude47_2_8,-0.0125,0.625
414,laertes47_16_1,-0.25,0.55
415,gertrude47_3_1,-0.1,0.1
416,laertes47_17_1,-0.1,0.4
417,laertes47_17_2,0.0,0.0
418,laertes47_17_3,0.0,0.0
419,claudius47_18_1,0.0,0.0
420,claudius47_18_2,0.25,0.475
421,claudius47_18_3,0.0,0.0
