id,speaker_header,polarity,subjectivity
160,polonius22_8_1,0.0,0.0
161,polonius22_8_2,0.125,0.65
162,polonius22_8_3,0.5,0.6
163,polonius22_8_4,0.0,0.0
164,polonius22_8_5,-0.05,0.4
165,polonius22_8_6,0.0,0.0
166,polonius22_8_7,0.0,0.0
167,polonius22_8_8,0.0,0.3
168,polonius22_8_9,0.2,0.6
169,polonius22_8_10,0.0,0.0
170,polonius22_8_11,0.0,0.0
171,polonius22_8_12,0.0,0.0
172,polonius22_8_13,0.0,0.0
173,claudius22_10_1,0.0,0.0
174,gertrude22_7_1,0.0,1.0
175,polonius22_9_1,0.113636363636,0.522727272727
176,claudius22_11_1,0.0,0.0
177,polonius22_10_1,0.0,0.0
178,claudius22_12_1,0.0,0.5
179,polonius22_11_1,0.0,0.0
180,gertrude22_8_1,0.0,0.0
181,polonius22_12_1,-0.158974358974,0.489743589744
182,polonius22_12_2,0.5,0.6
183,claudius22_13_1,0.0,0.0
184,gertrude22_9_1,-0.45,0.8
185,polonius22_13_1,0.025,0.5
186,polonius22_13_2,0.7,0.6
187,hamlet22_1_1,0.0,0.0
188,polonius22_14_1,0.0,0.0
189,hamlet22_2_1,1.0,1.0
190,hamlet22_2_2,0.0,0.0
191,polonius22_15_1,0.0,0.0
192,hamlet22_3_1,0.6,0.9
193,polonius22_16_1,0.75,0.9
194,hamlet22_4_1,0.0,0.0
195,hamlet22_4_2,0.3,0.45
196,polonius22_17_1,0.455,0.845
197,hamlet22_5_1,-0.2,0.4
198,polonius22_18_1,0.0,0.0
199,hamlet22_6_1,0.0,0.0
200,polonius22_19_1,0.0,0.0
201,polonius22_19_2,0.25,0.333333333333
202,polonius22_19_3,0.266666666667,0.6
203,polonius22_19_4,0.13,0.52
204,polonius22_19_5,0.0,0.0
205,polonius22_19_6,0.0,0.0
206,hamlet22_7_1,0.0,0.0
207,polonius22_20_1,0.0,0.0
208,hamlet22_8_1,0.0,0.0
209,polonius22_21_1,-0.3125,0.6875
210,hamlet22_9_1,0.025,0.15
211,hamlet22_9_2,0.0,0.0
212,hamlet22_9_3,-0.3,0.475
213,hamlet22_9_4,0.211574074074,0.568981481481
214,hamlet22_9_5,0.1,0.2
215,polonius22_22_1,0.0,0.0
216,polonius22_22_2,0.0,0.0
217,hamlet22_10_1,0.0,0.0
218,polonius22_23_1,0.0,0.0
219,polonius22_23_2,0.416666666667,0.5
220,polonius22_23_3,0.7,0.2
221,polonius22_23_4,0.0,0.5
222,polonius22_23_5,0.15,0.45
223,hamlet22_11_1,0.0,0.0
224,polonius22_24_1,0.0,0.0
225,hamlet22_12_1,-0.1875,0.6
226,polonius22_25_1,0.0,0.0
227,polonius22_25_2,0.0,0.0
228,rosencrantz22_2_1,0.0,0.0
229,guildenstern22_3_1,0.0,0.0
230,rosencrantz22_3_1,0.625,0.5
231,hamlet22_13_1,0.9375,0.8
232,hamlet22_13_2,0.0,0.0
233,hamlet22_13_3,0.0,0.0
234,hamlet22_13_4,0.7,0.6
235,rosencrantz22_4_1,0.0,0.0
236,guildenstern22_4_1,0.8,1.0
237,guildenstern22_4_2,0.2,0.3
238,hamlet22_14_1,0.0,0.0
239,rosencrantz22_5_1,0.0,0.0
240,hamlet22_15_1,0.0681818181818,0.25
241,guildenstern22_5_1,0.0,0.0
242,hamlet22_16_1,-0.4,0.7
243,hamlet22_16_2,0.425,0.575
244,hamlet22_16_3,0.0,0.0
245,hamlet22_16_4,0.0,0.0
246,rosencrantz22_6_1,0.6,0.9
247,hamlet22_17_1,0.1,0.4
248,hamlet22_17_2,-0.175,0.65
249,hamlet22_17_3,0.455555555556,0.477777777778
250,guildenstern22_6_1,0.0,0.0
251,hamlet22_18_1,0.0,0.0
252,rosencrantz22_7_1,0.0,0.0
253,hamlet22_19_1,0.7,0.6
254,hamlet22_19_2,-0.25,0.75
255,rosencrantz22_8_1,0.0,0.0
256,hamlet22_20_1,0.0,0.0
257,hamlet22_20_2,-0.7,0.666666666667
258,rosencrantz22_9_1,0.0,0.0
259,rosencrantz22_9_2,-0.2,0.4
260,hamlet22_21_1,-0.7,0.666666666667
261,guildenstern22_7_1,0.0,0.0
262,guildenstern22_7_2,-0.0166666666667,0.516666666667
263,hamlet22_22_1,0.0,0.0
264,rosencrantz22_10_1,0.4,0.7
265,hamlet22_23_1,0.0,0.0
266,hamlet22_23_2,0.0,0.0
267,hamlet22_23_3,0.0,0.0
268,guildenstern22_8_1,0.0,0.0
269,hamlet22_24_1,0.0,0.5
270,hamlet22_24_2,0.6,0.9
271,hamlet22_24_3,0.0,0.0
272,rosencrantz22_11_1,0.0,0.0
273,rosencrantz22_11_2,0.0625,0.375
274,hamlet22_25_1,-0.1,0.4
275,hamlet22_25_2,0.35,0.544444444444
276,hamlet22_25_3,0.0,0.0
277,hamlet22_25_4,0.6,1.0
278,hamlet22_25_5,0.0,0.0
279,hamlet22_25_6,0.0,0.0
280,hamlet22_25_7,0.0,0.0
281,guildenstern22_9_1,0.0,0.0
282,hamlet22_26_1,0.0,0.0
283,hamlet22_26_2,0.0,0.0
284,hamlet22_26_3,0.433333333333,0.666666666667
285,rosencrantz22_12_1,0.0,0.0
286,hamlet22_27_1,0.0,0.0
287,hamlet22_27_2,0.366666666667,0.5
288,rosencrantz22_13_1,0.0,0.0
289,hamlet22_28_1,0.0,0.0
290,hamlet22_28_2,0.5,0.6
291,guildenstern22_10_1,0.0,0.0
292,hamlet22_29_1,0.0,0.0
293,hamlet22_29_2,0.0,0.0
294,hamlet22_29_3,-0.3,0.6
295,hamlet22_29_4,0.7,0.6
296,hamlet22_29_5,0.5325,0.675
297,hamlet22_29_6,0.0,0.0
298,hamlet22_29_7,0.75,0.9
299,hamlet22_29_8,0.0,0.0
300,hamlet22_29_9,0.0,0.0
301,hamlet22_29_10,0.0,0.0
302,hamlet22_29_11,0.0,0.0
303,hamlet22_29_12,0.0,0.0
304,hamlet22_29_13,0.0,0.0
305,hamlet22_29_14,0.0,0.0
306,hamlet22_29_15,0.0,0.0
307,hamlet22_29_16,0.0,0.0
308,rosencrantz22_14_1,0.0,0.5
309,hamlet22_30_1,0.3,0.1
310,rosencrantz22_15_1,0.0,0.0
311,rosencrantz22_15_2,0.0,0.0
312,hamlet22_31_1,0.8,0.9
313,hamlet22_31_2,0.5,0.9
314,hamlet22_31_3,0.0,0.0
315,hamlet22_31_4,0.5,1.0
316,hamlet22_31_5,0.3,0.1
317,hamlet22_31_6,0.0,0.0
318,hamlet22_31_7,0.0,0.0
319,rosencrantz22_16_1,0.0,0.5
320,hamlet22_32_1,0.0,0.0
321,hamlet22_32_2,0.5,0.5
322,rosencrantz22_17_1,0.0,0.0
323,hamlet22_33_1,0.0,0.125
324,hamlet22_33_2,0.0,0.0
325,rosencrantz22_18_1,0.0,0.0
326,hamlet22_34_1,0.0,0.0
327,hamlet22_34_2,0.0,0.0
328,rosencrantz22_19_1,0.15625,0.5
329,rosencrantz22_19_2,-0.133333333333,0.633333333333
330,hamlet22_35_1,0.0,0.0
331,hamlet22_35_2,0.0,0.0
332,hamlet22_35_3,0.0,0.0
333,hamlet22_35_4,0.0,0.0
334,hamlet22_35_5,0.01,0.68
335,rosencrantz22_20_1,0.2,0.2
336,rosencrantz22_20_2,0.0,0.0
337,hamlet22_36_1,0.0,1.0
338,guildenstern22_11_1,0.2,0.2
339,hamlet22_37_1,0.0,0.0
340,rosencrantz22_21_1,0.0,0.0
341,rosencrantz22_21_2,0.0,0.0
342,hamlet22_38_1,0.0192307692308,0.115384615385
343,hamlet22_38_2,0.0,0.0
344,hamlet22_38_3,0.3,0.45
345,guildenstern22_12_1,0.0,0.0
346,hamlet22_39_1,0.8,0.9
347,hamlet22_39_2,0.8,0.9
348,hamlet22_39_3,0.6,0.7
349,hamlet22_39_4,0.8,0.9
350,guildenstern22_13_1,0.0,0.0
351,hamlet22_40_1,-0.625,1.0
352,polonius22_26_1,0.0,0.0
353,hamlet22_41_1,0.0,0.0
354,hamlet22_41_2,0.0,0.0
355,hamlet22_41_3,0.0,0.0
356,rosencrantz22_22_1,0.4,0.5
357,rosencrantz22_22_2,0.0,0.0
358,hamlet22_42_1,0.0,0.0
359,hamlet22_42_2,0.0,0.0
360,hamlet22_42_3,0.167857142857,0.767857142857
361,hamlet22_42_4,0.0,0.0
362,polonius22_27_1,0.0,0.0
363,hamlet22_43_1,0.0,0.0
364,hamlet22_43_2,0.0,0.0
365,polonius22_28_1,0.0,0.0
366,hamlet22_44_1,0.0,0.0
367,polonius22_29_1,0.0,0.0
368,hamlet22_45_1,0.0,0.0
369,polonius22_30_1,0.4,0.5
370,polonius22_30_2,0.0,1.0
371,hamlet22_46_1,0.0,0.0
372,polonius22_31_1,0.0,0.0
373,hamlet22_47_1,0.383333333333,0.733333333333
374,polonius22_32_1,0.0,0.0
375,hamlet22_48_1,0.192857142857,0.367857142857
376,polonius22_33_1,0.0,0.0
377,hamlet22_49_1,0.0,0.0
378,polonius22_34_1,0.0,0.0
379,hamlet22_50_1,0.3125,0.408333333333
380,hamlet22_50_2,0.0,0.0
381,hamlet22_50_3,0.8,0.9
382,hamlet22_50_4,0.65,0.95
383,hamlet22_50_5,0.75,0.75
384,hamlet22_50_6,0.125,0.2
385,hamlet22_50_7,0.0,0.0666666666667
386,hamlet22_50_8,0.0,0.0
387,hamlet22_50_9,0.125,0.4
388,hamlet22_50_10,0.0,0.0666666666667
389,hamlet22_50_11,0.0,0.0
390,hamlet22_50_12,0.8,0.9
391,hamlet22_50_13,0.2375,0.5375
392,players22_1_1,0.0,0.0
393,hamlet22_52_1,0.0,0.0
394,hamlet22_52_2,0.0,0.1
395,hamlet22_52_3,0.05,0.5
396,hamlet22_52_4,0.257407407407,0.531481481481
397,hamlet22_52_5,0.0,0.0
398,hamlet22_52_6,0.504166666667,0.725
399,hamlet22_52_7,0.418181818182,0.65
400,hamlet22_52_8,0.0555555555556,0.455555555556
401,hamlet22_52_9,0.0,0.75
402,hamlet22_52_10,0.0,0.0
403,hamlet22_52_11,0.0,0.0
404,polonius22_35_1,0.7,0.6
405,players22_2_1,0.25,0.65
406,players22_2_2,-0.1,0.4
407,players22_2_3,0.0,0.0
408,players22_2_4,-0.8,1.0
409,players22_2_5,0.0,0.0
410,players22_2_6,0.0,0.0
411,players22_2_7,0.0,0.0
412,players22_2_8,-0.333333333333,0.833333333333
413,players22_2_9,0.136363636364,0.454545454545
414,players22_2_10,-0.166666666667,0.0666666666667
415,players22_2_11,0.0,0.0
416,players22_2_12,0.05,0.5
417,players22_2_13,-0.118518518519,0.32962962963
418,polonius22_36_1,-0.05,0.4
419,hamlet22_53_1,0.0,0.0
420,hamlet22_53_2,0.0,0.0
421,hamlet22_53_3,0.0,0.0
422,hamlet22_53_4,0.0,0.0
423,players22_3_1,0.0,0.0
424,hamlet22_54_1,0.0,0.0
425,polonius22_37_1,0.875,0.6
426,polonius22_37_2,0.7,0.6
427,players22_4_1,-0.155555555556,0.288888888889
428,players22_4_2,-0.3,0.6
429,players22_4_3,0.0,0.666666666667
430,polonius22_38_1,0.0,0.0
431,polonius22_38_2,-0.3125,0.5
432,hamlet22_55_1,0.0,0.0
433,hamlet22_55_2,0.0,0.0
434,hamlet22_55_3,0.7,0.6
435,hamlet22_55_4,0.0,0.0
436,hamlet22_55_5,0.0,0.0
437,hamlet22_55_6,0.0,0.0
438,hamlet22_55_7,0.0454545454545,0.666666666667
439,polonius22_39_1,0.0,0.0
440,hamlet22_56_1,0.166666666667,0.375
441,hamlet22_56_2,0.166666666667,0.283333333333
442,hamlet22_56_3,0.0,0.0
443,polonius22_40_1,0.0,0.0
444,hamlet22_57_1,0.0,0.0
445,hamlet22_57_2,0.1,0.2
446,hamlet22_57_3,0.0,0.0
447,players22_5_1,0.0,0.0
448,hamlet22_58_1,0.0,0.0
449,hamlet22_58_2,-0.155555555556,0.288888888889
450,hamlet22_58_3,0.0,0.0
451,players22_6_1,0.0,0.0
452,hamlet22_59_1,0.2,0.3
453,hamlet22_59_2,0.0,0.0
454,hamlet22_59_3,0.0,0.0
455,hamlet22_59_4,0.75,0.75
456,rosencrantz22_23_1,0.875,0.6
457,hamlet22_60_1,0.0,0.0
458,hamlet22_60_2,0.6,1.0
459,hamlet22_60_3,-0.1,0.4
460,hamlet22_60_4,0.0,0.0
461,hamlet22_60_5,0.0,0.0
462,hamlet22_60_6,0.0,0.0
463,hamlet22_60_7,0.05,0.5
464,hamlet22_60_8,-0.241666666667,0.933333333333
465,hamlet22_60_9,0.2,0.3
466,hamlet22_60_10,-0.291666666667,0.5
467,hamlet22_60_11,0.5,0.5
468,hamlet22_60_12,0.0,0.0
469,hamlet22_60_13,0.0,0.0
470,hamlet22_60_14,0.0,0.0
471,hamlet22_60_15,0.0,0.0
472,hamlet22_60_16,0.0,0.0
473,hamlet22_60_17,0.0,0.4
474,hamlet22_60_18,0.0,0.0
475,hamlet22_60_19,-0.1,0.5
476,hamlet22_60_20,-1.0,0.9
477,hamlet22_60_21,0.516666666667,0.6
478,hamlet22_60_22,0.0,0.0
479,hamlet22_60_23,0.0,0.0
480,hamlet22_60_24,-0.25,0.955
481,hamlet22_60_25,0.5,0.5
482,hamlet22_60_26,0.333333333333,0.5
483,hamlet22_60_27,0.0,0.0
484,hamlet22_60_28,0.216666666667,0.383333333333
485,hamlet22_60_29,0.0,0.0
