id,speaker_header,polarity,subjectivity
209,hamlet12_10_3,0.0,0.0
210,hamlet12_10_4,0.0,0.4
211,horatio12_4_1,0.0,0.0
212,hamlet12_11_1,0.0,0.0
213,hamlet12_11_2,0.0,0.0
214,horatio12_5_1,-0.291666666667,0.541666666667
215,hamlet12_12_1,0.0,0.0
216,hamlet12_12_2,-0.6,1.0
217,hamlet12_12_3,0.0,0.0
218,hamlet12_12_4,0.0,0.0
219,horatio12_6_1,0.0,0.0
220,hamlet12_13_1,0.0,0.0
221,horatio12_7_1,0.0,0.0
222,horatio12_7_2,0.7,0.6
223,hamlet12_14_1,0.0,0.0
224,horatio12_8_1,0.0,0.0
225,hamlet12_15_1,0.0,0.0
226,horatio12_9_1,0.0,0.0
227,hamlet12_16_1,0.0,0.0
228,horatio12_10_1,0.0,0.0
229,hamlet12_17_1,0.5,0.6
230,horatio12_11_1,-0.0666666666667,0.466666666667
231,horatio12_11_2,-0.025,0.325
232,horatio12_11_3,-0.375,0.5
233,horatio12_11_4,-1.0,1.0
234,horatio12_11_5,0.35,0.416666666667
235,horatio12_11_6,-0.25,0.5
236,hamlet12_18_1,0.0,0.0
237,marcellus12_2_1,0.0,0.0
238,hamlet12_19_1,0.0,0.0
239,horatio12_12_1,0.0,0.0
240,horatio12_12_2,0.25,0.6
241,hamlet12_20_1,-0.065,0.195
242,horatio12_13_1,0.243181818182,0.575
243,horatio12_13_2,-0.155555555556,0.288888888889
244,hamlet12_21_1,0.0,0.0
245,hamlet12_21_2,0.0,0.0
246,marcellus12_3_1,0.0,0.0
247,hamlet12_22_1,0.0,0.0
248,marcellus12_4_1,0.0,0.0
249,hamlet12_23_1,0.5,0.5
250,marcellus12_5_1,0.0,0.0
251,hamlet12_24_1,0.0,0.0
252,horatio12_14_1,0.0,0.0
253,hamlet12_25_1,0.0,0.0
254,horatio12_15_1,-0.1,0.35
255,hamlet12_26_1,-0.105,0.09
256,horatio12_16_1,-0.273,0.234
257,hamlet12_27_1,0.1,0.2
258,horatio12_17_1,0.25,0.416666666667
259,hamlet12_28_1,0.0,0.0
260,horatio12_18_1,0.2,0.2
261,hamlet12_29_1,0.2,0.3
262,hamlet12_29_2,-0.05,0.4
263,horatio12_19_1,0.0,0.7
264,marcellus12_6_1,0.0,0.0
265,horatio12_20_1,0.0,0.0
266,hamlet12_30_1,0.0,0.0
267,horatio12_21_1,0.0,0.0
268,hamlet12_31_1,0.0,0.0
269,hamlet12_31_2,0.0,0.0
270,horatio12_22_1,0.0,0.0
271,hamlet12_32_1,0.6,0.9
272,hamlet12_32_2,0.0,0.0
273,hamlet12_32_3,0.0,0.0
274,hamlet12_32_4,0.0,0.0
275,marcellus12_7_1,0.0,0.0
276,hamlet12_33_1,0.0,0.0
277,hamlet12_33_2,0.0,0.0
278,hamlet12_33_3,0.0,0.0
279,hamlet12_33_4,0.0,0.0
280,laertes13_1_1,0.0,0.0
281,ophelia13_1_1,0.0,0.0
282,laertes13_2_1,0.175,0.325
283,laertes13_2_2,0.0,0.0
284,laertes13_2_3,-0.25,0.5
285,ophelia13_2_1,-0.25,0.5
286,laertes13_3_1,0.0,0.0
287,laertes13_3_2,-0.1,0.4
288,laertes13_3_3,0.0,0.0
289,laertes13_3_4,0.6,1.0
290,laertes13_3_5,-0.166666666667,0.333333333333
291,laertes13_3_6,0.2,0.4
292,laertes13_3_7,0.0,0.0
293,laertes13_3_8,0.133333333333,0.666666666667
294,laertes13_3_9,0.166666666667,0.333333333333
295,laertes13_3_10,0.0,0.0
296,laertes13_3_11,0.0,0.0
297,laertes13_3_12,0.0,0.0
298,laertes13_3_13,0.5,0.5
299,laertes13_3_14,-0.5,0.7
300,laertes13_3_15,0.55,0.35
301,ophelia13_3_1,0.7,0.6
302,ophelia13_3_2,0.7,0.6
303,ophelia13_3_3,0.6,1.0
304,laertes13_4_1,0.0,0.0
305,laertes13_4_2,-0.05,0.4
306,laertes13_4_3,0.0,0.0
307,laertes13_4_4,0.0,0.0
308,polonius13_1_1,0.0,0.0
309,polonius13_1_2,0.0,0.0
310,polonius13_1_3,-0.2,0.1
311,polonius13_1_4,0.0,0.0
312,polonius13_1_5,-0.1625,0.65
313,polonius13_1_6,0.0,0.0
314,polonius13_1_7,0.145833333333,0.5
315,polonius13_1_8,0.0,0.0
316,polonius13_1_9,0.0,0.0
317,polonius13_1_10,-0.2,0.1
318,polonius13_1_11,0.0,0.0
319,polonius13_1_12,0.375,0.75
320,polonius13_1_13,0.233333333333,0.566666666667
321,polonius13_1_14,-0.3,0.1
322,polonius13_1_15,-0.1,0.1
323,polonius13_1_16,0.316666666667,0.583333333333
324,polonius13_1_17,-0.4,0.6
325,polonius13_1_18,0.0,0.0
326,laertes13_5_1,0.15,0.45
327,polonius13_2_1,0.0,0.0
328,polonius13_2_2,0.0,0.0
329,laertes13_6_1,0.0,0.0
330,laertes13_6_2,0.0,0.0
331,ophelia13_4_1,0.0,1.0
332,laertes13_7_1,0.0,0.0
333,polonius13_3_1,0.0,0.0
334,ophelia13_5_1,0.5,0.5
335,polonius13_4_1,0.1,0.3375
336,polonius13_4_2,0.45,0.65
337,polonius13_4_3,0.0,0.0
338,polonius13_4_4,0.0,0.0
339,polonius13_4_5,0.0,0.0
340,ophelia13_6_1,0.1,0.55
341,polonius13_5_1,0.0,0.0
342,polonius13_5_2,0.0,0.0
343,polonius13_5_3,-0.1,0.4
344,polonius13_5_4,0.0,0.0
345,ophelia13_7_1,0.0,0.0
346,polonius13_6_1,0.0,0.0
347,polonius13_6_2,0.35,0.65
348,polonius13_6_3,0.5,0.5
349,polonius13_6_4,-0.4,0.6
350,ophelia13_8_1,0.0,0.0
351,polonius13_7_1,0.0,0.0
352,polonius13_7_2,0.0,0.0
353,ophelia13_9_1,0.0,0.0
354,polonius13_8_1,0.0,0.0
355,polonius13_8_2,0.166666666667,0.6
356,polonius13_8_3,0.0,0.0
357,polonius13_8_4,0.25,0.5
358,polonius13_8_5,0.15,0.3
359,polonius13_8_6,-0.1,0.3
360,polonius13_8_7,0.0,0.433333333333
361,polonius13_8_8,-0.214285714286,0.357142857143
362,polonius13_8_9,0.0,0.0
363,polonius13_8_10,0.0,0.0
364,ophelia13_10_1,0.0,0.0
365,hamlet14_1_1,0.0,0.0
366,hamlet14_1_2,-0.78,1.0
367,horatio14_1_1,0.0,0.0
368,hamlet14_2_1,0.0,0.0
369,horatio14_2_1,0.0,0.0
370,marcellus14_1_1,0.0,0.0
371,horatio14_3_1,0.0,0.0
372,horatio14_3_2,0.1,0.4
373,horatio14_3_3,-0.3125,0.6875
374,hamlet14_3_1,0.0,0.0
375,hamlet14_3_2,-0.155555555556,0.288888888889
376,horatio14_4_1,0.0,0.0
377,hamlet14_4_1,0.0,0.0
378,hamlet14_4_2,0.0,0.0
379,hamlet14_4_3,-0.125,0.375
380,hamlet14_4_4,0.0,0.0
381,hamlet14_4_5,-0.184722222222,0.655555555556
382,hamlet14_4_6,0.2,0.2
383,hamlet14_4_7,0.32619047619,0.646666666667
384,horatio14_5_1,0.0,0.0
385,hamlet14_5_1,0.0,0.0
386,hamlet14_5_2,0.0333333333333,0.766666666667
387,hamlet14_5_3,0.0,0.0
388,hamlet14_5_4,0.0,0.0
389,hamlet14_5_5,0.0,0.333333333333
390,hamlet14_5_6,-0.1375,0.495833333333
391,hamlet14_5_7,0.0,0.0
392,hamlet14_5_8,0.0,0.0
393,hamlet14_5_9,0.0,0.0
394,horatio14_6_1,0.0,0.0
395,marcellus14_2_1,0.6125,0.75
396,horatio14_7_1,0.0,0.0
397,hamlet14_6_1,0.0,0.0
398,hamlet14_6_2,0.0,0.0
399,horatio14_8_1,0.0,0.0
400,hamlet14_7_1,0.0,0.0
401,hamlet14_7_2,0.0,0.0
402,hamlet14_7_3,0.0,0.0
403,hamlet14_7_4,0.0,0.0
404,hamlet14_7_5,0.0,0.0
405,horatio14_9_1,-0.73125,0.84375
406,horatio14_9_2,0.4,0.433333333333
407,hamlet14_8_1,0.0,0.0
408,hamlet14_8_2,0.0,0.0
409,hamlet14_8_3,0.0,0.0
410,marcellus14_3_1,0.0,0.0
411,hamlet14_9_1,0.0,0.0
412,horatio14_10_1,0.0,0.0
413,horatio14_10_2,0.0,0.0
414,hamlet14_10_1,0.0,0.0
415,hamlet14_10_2,0.0,0.0
416,hamlet14_10_3,0.0,0.0
417,hamlet14_10_4,0.0,0.0
418,hamlet14_10_5,0.0,0.0
419,hamlet14_10_6,0.0,0.0
420,hamlet14_10_7,0.0,0.0
421,horatio14_11_1,-0.6,1.0
422,marcellus14_4_1,0.0,0.0
423,marcellus14_4_2,-0.2,0.4
424,horatio14_12_1,0.0,0.0
425,horatio14_12_2,0.0,0.0
426,marcellus14_5_1,0.0,0.0
427,horatio14_13_1,0.1,0.4
428,marcellus14_6_1,0.0,0.0
429,hamlet15_1_1,0.0,0.0
430,hamlet15_1_2,0.0,0.0
431,hamlet15_1_3,0.0,0.5
432,ghost15_1_1,0.0,0.0
433,hamlet15_2_1,0.0,0.0
434,ghost15_2_1,0.0,0.0
435,hamlet15_3_1,-0.45,0.8
436,ghost15_3_1,-0.216666666667,0.433333333333
437,hamlet15_4_1,0.0,0.0
438,hamlet15_4_2,0.0,0.0
439,ghost15_4_1,0.0,0.0
440,hamlet15_5_1,0.0,0.0
441,ghost15_5_1,0.0,0.0
442,ghost15_5_2,0.214285714286,0.571428571429
443,ghost15_5_3,0.0,0.0
444,ghost15_5_4,0.1,0.4
445,ghost15_5_5,0.0,0.0
446,ghost15_5_6,0.166666666667,0.333333333333
447,ghost15_5_7,0.0,0.0
448,ghost15_5_8,0.5,0.6
449,hamlet15_6_1,0.0,0.0
450,ghost15_6_1,0.5,0.5
451,hamlet15_7_1,0.0,0.0
452,ghost15_7_1,0.75,0.4
453,ghost15_7_2,0.225,0.325
454,hamlet15_8_1,0.5,0.6
455,ghost15_8_1,0.6,1.0
456,ghost15_8_2,0.0,0.0
457,ghost15_8_3,0.0,0.0
458,ghost15_8_4,0.0,0.0
459,ghost15_8_5,0.2,0.4
460,ghost15_8_6,0.6,0.9
461,hamlet15_9_1,0.0,0.0
462,ghost15_9_1,0.0,0.0
463,ghost15_9_2,0.5,0.55
464,ghost15_9_3,0.1,0.4
465,ghost15_9_4,0.0,0.0
466,ghost15_9_5,0.125,0.35
467,ghost15_9_6,0.0,0.0
468,ghost15_9_7,0.0,0.333333333333
469,ghost15_9_8,0.4,0.6
470,ghost15_9_9,0.05,0.45
471,ghost15_9_10,-0.2,0.675
472,ghost15_9_11,0.0,0.0
473,ghost15_9_12,0.35,0.541666666667
474,ghost15_9_13,-0.75,0.75
475,ghost15_9_14,-1.0,1.0
476,ghost15_9_15,-1.0,1.0
477,ghost15_9_16,0.5,0.5
478,ghost15_9_17,0.0,0.0
479,ghost15_9_18,0.0,0.0
480,ghost15_9_19,-0.08125,0.29
481,ghost15_9_20,0.0,0.0
482,hamlet15_10_1,0.0,0.0
483,hamlet15_10_2,0.0,0.0
484,hamlet15_10_3,0.0,0.0
485,hamlet15_10_4,0.0,0.0
486,hamlet15_10_5,0.0,0.0
487,hamlet15_10_6,0.0,0.0
488,hamlet15_10_7,-0.0380952380952,0.455555555556
489,hamlet15_10_8,-0.4,0.6
490,hamlet15_10_9,-0.25,0.25
491,hamlet15_10_10,0.0,0.0
492,hamlet15_10_11,0.236111111111,0.247222222222
493,hamlet15_10_12,0.1,0.644444444444
494,hamlet15_10_13,0.0,0.0
495,hamlet15_10_14,0.0,0.0
496,hamlet15_10_15,0.0,0.0
497,horatio15_1_1,0.0,0.0
498,marcellus15_1_1,0.0,0.0
499,horatio15_2_1,0.5,0.6
500,hamlet15_11_1,0.0,0.0
501,marcellus15_2_1,0.0,0.0
502,hamlet15_12_1,0.0,0.0
503,hamlet15_12_2,0.0,0.0
504,marcellus15_3_1,0.6,0.9
505,horatio15_3_1,0.0,0.0
506,hamlet15_13_1,1.0,1.0
507,horatio15_4_1,0.7,0.6
508,hamlet15_14_1,0.0,0.0
509,hamlet15_14_2,0.0,0.0
510,horatio15_5_1,0.0,0.0
511,marcellus15_4_1,0.0,0.0
512,hamlet15_15_1,0.0,0.0
513,hamlet15_15_2,0.0,0.0
514,hamlet15_15_3,-0.4,0.7
515,horatio15_6_1,0.0,0.0
516,hamlet15_16_1,0.0,0.0
517,horatio15_7_1,0.0,0.0
518,hamlet15_17_1,0.285714285714,0.535714285714
519,hamlet15_17_2,0.285714285714,0.535714285714
520,hamlet15_17_3,0.3,0.466666666667
521,hamlet15_17_4,0.1,0.8
522,horatio15_8_1,0.1,0.4
523,hamlet15_18_1,-0.5,1.0
524,hamlet15_18_2,0.0,0.0
525,horatio15_9_1,0.0,0.0
526,hamlet15_19_1,0.2,0.2
527,hamlet15_19_2,0.55,0.7
528,hamlet15_19_3,0.15,0.6
529,horatio15_10_1,0.0,0.0
530,horatio15_10_2,0.0,0.0
531,hamlet15_20_1,0.0,0.0
532,horatio15_11_1,0.0,0.0
533,hamlet15_21_1,0.0,0.0
534,horatio15_12_1,0.0,0.0
535,marcellus15_5_1,0.0,0.0
536,hamlet15_22_1,0.0,0.0
537,marcellus15_6_1,0.0,0.0
538,hamlet15_23_1,0.0,0.0
539,ghost15_10_1,0.0,0.0
540,hamlet15_24_1,0.0,0.0
541,hamlet15_24_2,0.0,0.0
542,hamlet15_24_3,0.0,0.0
543,hamlet15_24_4,0.0,0.0
544,hamlet15_24_5,0.0,0.0
545,horatio15_13_1,0.0,0.0
546,hamlet15_25_1,0.0,0.0
547,ghost15_11_1,0.0,0.0
548,hamlet15_26_1,0.0,0.0
549,hamlet15_26_2,0.0,0.0
550,hamlet15_26_3,0.0,0.0
551,ghost15_12_1,0.0,0.0
552,hamlet15_27_1,0.125,0.2
553,hamlet15_27_2,0.2,0.6
554,hamlet15_27_3,0.416666666667,1.0
555,hamlet15_27_4,0.6,0.55
556,horatio15_14_1,-0.0625,0.15
557,hamlet15_28_1,0.8,0.9
558,hamlet15_28_2,0.5,0.5
559,hamlet15_28_3,0.0,0.0
560,hamlet15_28_4,-0.254166666667,0.45
561,hamlet15_28_5,0.0,0.0
562,hamlet15_28_6,0.0,0.0
563,hamlet15_28_7,0.0,0.0
564,hamlet15_28_8,0.25,0.5
565,ghost15_13_1,0.0,0.0
566,hamlet15_29_1,0.0,0.0
567,hamlet15_29_2,0.2125,0.6375
568,hamlet15_29_3,0.0,0.0
569,hamlet15_29_4,0.0,0.0
570,hamlet15_29_5,0.203571428571,0.767857142857
571,hamlet15_29_6,0.0,0.0
